id,marketplace,source_file,operation_id,method,server_url,path_template,tags_json,category,summary,description,x_readonly_method,x_category,x_token_types_json,path_params_schema_json,query_params_schema_json,headers_schema_json,request_body_schema_json,response_schema_json,rate_limit_notes,subscription_requirements,max_period_days,max_lookback_days,requires_jam,created_at,updated_at
121,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_status_deliver,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/deliver,"[""Сборочные задания DBS""]",Сборочные задания DBS,Перевести сборочные задания в доставку,"Метод переводит [сборочные задания](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS) из [статуса](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1status~1info/post) `confirm` в статус `deliver` — в доставке.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.StatusSetResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""IncorrectRequest""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
122,wildberries,orders-dbs.yaml,generated_patch_api_v3_dbs_orders_orderid_confirm,PATCH,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/confirm,"[""Сборочные задания DBS""]",Сборочные задания DBS,Перевести на сборку,"Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для методов <strong>сборочных заданий DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""204"":{""description"":""Подтверждено""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectParameter"":{""$ref"":""#/components/examples/IncorrectParameter""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""404"":{""$ref"":""#/components/responses/NotFound""},""409"":{""content"":{""application/json"":{""examples"":{""StatusMismatch"":{""$ref"":""#/components/examples/StatusMismatch""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Ошибка обновления статуса""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для методов сборочных заданий DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
123,wildberries,orders-dbs.yaml,generated_put_api_v3_dbs_orders_orderid_meta_gtin,PUT,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/meta/gtin,"[""Метаданные DBS""]",Метаданные DBS,Закрепить за сборочным заданием GTIN,"Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для всех методов <strong>закрепления метаданных DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1000 запросов | 60 мс | 20 запросов |
| Сервисный | 1 мин | 1000 запросов | 60 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""properties"":{""gtin"":{""description"":""GTIN"",""example"":""1234567890123"",""maxLength"":13,""minLength"":13,""type"":""string""}},""required"":[""gtin""],""type"":""object""}}}}","{""204"":{""description"":""Обновлено""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectParameter"":{""$ref"":""#/components/examples/IncorrectParameter""},""IncorrectRequest"":{""$ref"":""#/components/examples/IncorrectRequest""},""IncorrectRequestBody"":{""$ref"":""#/components/examples/IncorrectRequestBody""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""404"":{""$ref"":""#/components/responses/NotFound""},""409"":{""content"":{""application/json"":{""examples"":{""FailedToUpdateMeta"":{""$ref"":""#/components/examples/FailedToUpdateMeta""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Ошибка добавления маркировки.""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для всех методов закрепления метаданных DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 1000 запросов | 60 мс | 20 запросов |
| Сервисный | 1 мин | 1000 запросов | 60 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
124,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_status_reject,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/reject,"[""Сборочные задания DBS""]",Сборочные задания DBS,Сообщить об отказе от заказов,"Метод переводит [сборочные задания](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS) из [статуса](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1status~1info/post) `deliver` в статус `reject` — отказ покупателя при получении.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersCodeRequest""}}}}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.StatusSetResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""IncorrectRequest""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
125,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_b2b_info,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/b2b/info,"[""Сборочные задания DBS""]",Сборочные задания DBS,Информация о покупателе B2B,"Метод возвращает данные B2B-покупателей по ID сборочных заданий:
  - ИНН
  - КПП
  - Наименование организации

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для методов <strong>сборочных заданий DBS</strong>:

| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 мин | 300 запросов | 200 мс | 20 запросов |

</div>
",1,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}},""required"":true}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.B2bClientInfoResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для методов сборочных заданий DBS :
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 мин | 300 запросов | 200 мс | 20 запросов |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
126,wildberries,orders-dbs.yaml,generated_patch_api_v3_dbs_orders_orderid_cancel,PATCH,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/cancel,"[""Сборочные задания DBS""]",Сборочные задания DBS,Отменить сборочное задание,"Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для методов <strong>сборочных заданий DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""204"":{""description"":""Отменено""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectParameter"":{""$ref"":""#/components/examples/IncorrectParameter""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""404"":{""$ref"":""#/components/responses/NotFound""},""409"":{""content"":{""application/json"":{""examples"":{""StatusMismatch"":{""$ref"":""#/components/examples/StatusMismatch""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Ошибка обновления статуса""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для методов сборочных заданий DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
127,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_meta_gtin,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/gtin,"[""Метаданные DBS""]",Метаданные DBS,Закрепить GTIN за сборочными заданиями,"Метод обновляет GTIN, уникальный ID товара в Беларуси, в [метаданных](/openapi/orders-dbs#tag/Metadannye-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1meta~1info/post) нескольких сборочных заданий.<br>
У одного сборочного задания может быть только один GTIN.
Добавлять GTIN можно только для сборочных заданий, которые доставляются WB и находятся в [статусе](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1status~1info/post) `confirm`.<br>

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для всех методов <strong>закрепления метаданных DBS</strong>:

| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 мин | 500 запросов | 120 мс | 20 запросов |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersGTINSetRequest""}}}}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.StatusSetResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""IncorrectRequest""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""409"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.Error""}}},""description"":""Ошибка обновления метаданных""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для всех методов закрепления метаданных DBS :
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 мин | 500 запросов | 120 мс | 20 запросов |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
128,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_status_cancel,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/status/cancel,"[""Сборочные задания DBS""]",Сборочные задания DBS,Отменить сборочные задания,"Метод переводит [сборочные задания](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS) из [статусов](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1status~1info/post) `new` и `confirm` в статус `cancel` — отменено продавцом.
Отменить сборочные задания в статусе `deliver` невозможно.

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца:

| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersRequestV2""}}}}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.StatusSetResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""IncorrectRequest""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца:
| Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- |
| 1 сек | 1 запрос | 1 сек | 10 запросов |",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
129,wildberries,orders-dbs.yaml,generated_patch_api_v3_dbs_orders_orderid_reject,PATCH,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/reject,"[""Сборочные задания DBS""]",Сборочные задания DBS,"Сообщить, что покупатель отказался от заказа","Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для методов <strong>сборочных заданий DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/Code""}}},""required"":true}","{""204"":{""description"":""Подтверждено""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectParameter"":{""$ref"":""#/components/examples/IncorrectParameter""},""IncorrectRequest"":{""$ref"":""#/components/examples/IncorrectRequest""},""IncorrectRequestBody"":{""$ref"":""#/components/examples/IncorrectRequestBody""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""404"":{""$ref"":""#/components/responses/NotFound""},""409"":{""content"":{""application/json"":{""examples"":{""InvalidWBCode"":{""$ref"":""#/components/examples/InvalidWBCode""},""StatusMismatch"":{""$ref"":""#/components/examples/StatusMismatch""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Ошибка обновления статуса""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для методов сборочных заданий DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Сервисный | 1 мин | 100 запросов | 600 мс | 20 запросов |
| Базовый | 1 ч | 50 запросов | 72 сек | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
130,wildberries,orders-dbs.yaml,generated_post_api_marketplace_v3_dbs_orders_meta_sgtin,POST,https://marketplace-api.wildberries.ru,/api/marketplace/v3/dbs/orders/meta/sgtin,"[""Метаданные DBS""]",Метаданные DBS,Закрепить коды маркировки за сборочными заданиями,"Метод обновляет код маркировки [Честный знак](https://честныйзнак.рф/) в [метаданных](/openapi/orders-dbs#tag/Metadannye-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1meta~1info/post) нескольких сборочных заданий.<br>
Закрепить код маркировки можно, только если в [метаданных сборочного задания](/openapi/orders-dbs#tag/Metadannye-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1meta~1info/post) есть поле `sgtin`, а сборочное задание находится в [статусе](/openapi/orders-dbs#tag/Sborochnye-zadaniya-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1status~1info/post) `confirm` — на сборке.
<br><br>
Получить загруженные маркировки можно в [метаданных сборочного задания](/openapi/orders-dbs#tag/Metadannye-DBS/paths/~1api~1marketplace~1v3~1dbs~1orders~1meta~1info/post).

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для всех методов <strong>закрепления метаданных DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 500 запросов | 120 мс | 20 запросов |
| Сервисный | 1 мин | 500 запросов | 120 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}","{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.OrdersSGTINsSetRequest""}}}}","{""200"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.StatusSetResponses""}}},""description"":""Успешно""},""400"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""IncorrectRequest""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""403"":{""content"":{""application/json"":{""example"":{""detail"":{},""origin"":""dbs-public-api"",""requestId"":""f1787bd2d1fdс35d6f537316514у4a05"",""title"":""AccessDenied""},""schema"":{""$ref"":""#/components/schemas/api.BatchError""}}},""description"":""Доступ запрещён""},""409"":{""content"":{""application/json"":{""schema"":{""$ref"":""#/components/schemas/api.Error""}}},""description"":""Ошибка обновления метаданных""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для всех методов закрепления метаданных DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 500 запросов | 120 мс | 20 запросов |
| Сервисный | 1 мин | 500 запросов | 120 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
131,wildberries,orders-dbs.yaml,generated_get_api_v3_dbs_orders_orderid_meta,GET,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/meta,"[""Метаданные DBS""]",Метаданные DBS,Получить метаданные сборочного задания,"Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для всех методов <strong>закрепления метаданных DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Сервисный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",1,marketplace,[],{},{},"{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""200"":{""content"":{""application/json"":{""schema"":{""nullable"":false,""properties"":{""meta"":{""$ref"":""#/components/schemas/Meta""}},""type"":""object""}}},""description"":""Успешно""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""404"":{""$ref"":""#/components/responses/NotFound""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для всех методов закрепления метаданных DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Сервисный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
132,wildberries,orders-dbs.yaml,generated_delete_api_v3_dbs_orders_orderid_meta,DELETE,https://marketplace-api.wildberries.ru,/api/v3/dbs/orders/{orderId}/meta,"[""Метаданные DBS""]",Метаданные DBS,Удалить метаданные сборочного задания,"Данный метод устарел. Он будет удалён [13 апреля](https://dev.wildberries.ru/release-notes?id=378)

<div class=""description_limit"">
<a href=""/openapi/api-information#tag/Vvedenie/Limity-zaprosov"">Лимит запросов</a> на один аккаунт продавца для всех методов <strong>закрепления метаданных DBS</strong>:

| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Сервисный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |

Один запрос с кодом ответа <code>409</code> учитывается как 10 запросов
</div>
",0,marketplace,[],{},"{""key"":{""description"":""Название метаданных для удаления (**imei**, **uin**, **gtin**, **sgtin**). Передаётся только одно значение"",""required"":false,""schema"":{""type"":""string""}}}","{""Authorization"":{""description"":""WB API authorization header supplied by executor_secret."",""in"":""header"",""required"":true,""type"":""apiKey""}}",{},"{""204"":{""description"":""Удалено""},""400"":{""content"":{""application/json"":{""examples"":{""IncorrectParameter"":{""$ref"":""#/components/examples/IncorrectParameter""},""IncorrectRequest"":{""$ref"":""#/components/examples/IncorrectRequest""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Неправильный запрос""},""401"":{""$ref"":""#/components/responses/401""},""402"":{""$ref"":""#/components/responses/402""},""403"":{""$ref"":""#/components/responses/AccessDenied""},""409"":{""content"":{""application/json"":{""examples"":{""FailedToUpdateMeta"":{""$ref"":""#/components/examples/FailedToUpdateMeta""}},""schema"":{""$ref"":""#/components/schemas/Error""}}},""description"":""Ошибка удаления метаданных""},""429"":{""$ref"":""#/components/responses/429""}}","Лимит запросов на один аккаунт продавца для всех методов закрепления метаданных DBS :
| Тип | Период | Лимит | Интервал | Всплеск |
| --- | --- | --- | --- | --- |
| Персональный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Сервисный | 1 мин | 300 запросов | 200 мс | 20 запросов |
| Базовый | 1 ч | 10 запросов | 6 мин | 1 запрос |
Один запрос с кодом ответа 409 учитывается как 10 запросов",,,,0,2026-04-26 10:02:39,2026-04-26 10:02:39
